surah_number,ayah_number,word_number,word_number_all,uthmani,nastaleeq,indopak,dk_indopak,qpc_v1,dk_v2,dk_v1,qpc_hafs,is_ayah_marker
7,147,5,22584,'ٱلْـَٔاخِرَةِ','الْاٰخِرَةِ','الْاٰخِرَةِ','الْاٰخِرَةِ','ﮠ','ٱلْـَٔاخِرَةِ','ٱلْـَٔاخِرَةِ','ٱلۡأٓخِرَةِ',0
7,147,6,22585,'حَبِطَتْ','حَبِطَتْ','حَبِطَتْ','حَبِطَتْ','ﮡ','حَبِطَتْ','حَبِطَتْ','حَبِطَتۡ',0
7,147,7,22586,'أَعْمَـٰلُهُمْ ۚ','اَعْمَالُهُمْﵧ','اَعْمَالُهُمْ ؕ','اَعْمَالُهُمْؕ','ﮢﮣ','أَعْمَٰلُهُمْۚ','أَعْمَٰلُهُمْۚ','أَعۡمَٰلُهُمۡۚ',0
7,147,8,22587,'هَلْ','هَلْ','هَلْ','هَلْ','ﮤ','هَلْ','هَلْ','هَلۡ',0
7,147,9,22588,'يُجْزَوْنَ','يُجْزَوْنَ','یُجْزَوْنَ','يُجْزَوْنَ','ﮥ','يُجْزَوْنَ','يُجْزَوْنَ','يُجۡزَوۡنَ',0
7,147,10,22589,'إِلَّا','اِلَّا','اِلَّا','اِلَّا','ﮦ','إِلَّا','إِلَّا','إِلَّا',0
7,147,11,22590,'مَا','مَا','مَا','مَا','ﮧ','مَا','مَا','مَا',0
7,147,12,22591,'كَانُوا۟','كَانُوْا','كَانُوْا','كَانُوْا','ﮨ','كَانُوا۟','كَانُوا۟','كَانُواْ',0
7,147,13,22592,'يَعْمَلُونَ','يَعْمَلُوْنَ','یَعْمَلُوْنَ','يَعْمَلُوْنَ','ﮩ','يَعْمَلُونَ','يَعْمَلُونَ','يَعۡمَلُونَ',0
7,147,14,22593,'١٤٧','١٤٧ﶒ','۟۠','۝١٤٧ࣖ','ﮪ','۝١٤٧','۝١٤٧','١٤٧',1
7,148,1,22594,'وَٱتَّخَذَ','وَاتَّخَذَ','وَاتَّخَذَ','وَاتَّخَذَ','ﮫ','وَٱتَّخَذَ','وَٱتَّخَذَ','وَٱتَّخَذَ',0
7,148,2,22595,'قَوْمُ','قَوْمُ','قَوْمُ','قَوْمُ','ﮬ','قَوْمُ','قَوْمُ','قَوۡمُ',0
7,148,3,22596,'مُوسَىٰ','مُوْسٰي','مُوْسٰی','مُوْسٰي','ﮭ','مُوسَىٰ','مُوسَىٰ','مُوسَىٰ',0
7,148,4,22597,'مِنۢ','مِنْۣ','مِنْ','مِنْۢ','ﮮ','مِنۢ','مِنۢ','مِنۢ',0
7,148,5,22598,'بَعْدِهِۦ','بَعْدِهٖ','بَعْدِهٖ','بَعْدِهٖ','ﮯ','بَعْدِهِۦ','بَعْدِهِۦ','بَعۡدِهِۦ',0
7,148,6,22599,'مِنْ','مِنْ','مِنْ','مِنْ','ﮰ','مِنْ','مِنْ','مِنۡ',0
7,148,7,22600,'حُلِيِّهِمْ','حُلِيِّهِمْ','حُلِیِّهِمْ','حُلِيِّهِمْ','ﮱ','حُلِيِّهِمْ','حُلِيِّهِمْ','حُلِيِّهِمۡ',0
7,148,8,22601,'عِجْلًۭا','عِجْلًا','عِجْلًا','عِجْلًا','ﯓ','عِجْلࣰا','عِجْلࣰا','عِجۡلٗا',0
7,148,9,22602,'جَسَدًۭا','جَسَدًا','جَسَدًا','جَسَدًا','ﯔ','جَسَدࣰا','جَسَدࣰا','جَسَدٗا',0
7,148,10,22603,'لَّهُۥ','لَّهٗ','لَّهٗ','لَّهٗ','ﯕ','لَّهُۥ','لَّهُۥ','لَّهُۥ',0
7,148,11,22604,'خُوَارٌ ۚ','خُوَارٌﵧ','خُوَارٌ ؕ','خُوَارٌؕ','ﯖﯗ','خُوَارٌۚ','خُوَارٌۚ','خُوَارٌۚ',0
7,148,12,22605,'أَلَمْ','اَلَمْ','اَلَمْ','اَلَمْ','ﯘ','أَلَمْ','أَلَمْ','أَلَمۡ',0
7,148,13,22606,'يَرَوْا۟','يَرَوْا','یَرَوْا','يَرَوْا','ﯙ','يَرَوْا۟','يَرَوْا۟','يَرَوۡاْ',0
7,148,14,22607,'أَنَّهُۥ','اَنَّهٗ','اَنَّهٗ','اَنَّهٗ','ﯚ','أَنَّهُۥ','أَنَّهُۥ','أَنَّهُۥ',0
7,148,15,22608,'لَا','لَا','لَا','لَا','ﯛ','لَا','لَا','لَا',0
7,148,16,22609,'يُكَلِّمُهُمْ','يُكَلِّمُهُمْ','یُكَلِّمُهُمْ','يُكَلِّمُهُمْ','ﯜ','يُكَلِّمُهُمْ','يُكَلِّمُهُمْ','يُكَلِّمُهُمۡ',0
7,148,17,22610,'وَلَا','وَلَا','وَلَا','وَلَا','ﯝ','وَلَا','وَلَا','وَلَا',0
7,148,18,22611,'يَهْدِيهِمْ','يَهْدِيْهِمْ','یَهْدِیْهِمْ','يَهْدِيْهِمْ','ﯞ','يَهْدِيهِمْ','يَهْدِيهِمْ','يَهۡدِيهِمۡ',0
7,148,19,22612,'سَبِيلًا ۘ','سَبِيْلًاﶉ','سَبِیْلًا ۘ','سَبِيْلًاۘ','ﯟﯠ','سَبِيلًاۘ','سَبِيلًاۘ','سَبِيلًاۘ',0
7,148,20,22613,'ٱتَّخَذُوهُ','اِتَّخَذُوْهُ','اِتَّخَذُوْهُ','اِتَّخَذُوْهُ','ﯡ','ٱتَّخَذُوهُ','ٱتَّخَذُوهُ','ٱتَّخَذُوهُ',0
7,148,21,22614,'وَكَانُوا۟','وَكَانُوْا','وَكَانُوْا','وَكَانُوْا','ﯢ','وَكَانُوا۟','وَكَانُوا۟','وَكَانُواْ',0
7,148,22,22615,'ظَـٰلِمِينَ','ظٰلِمِيْنَ','ظٰلِمِیْنَ','ظٰلِمِيْنَ','ﯣ','ظَٰلِمِينَ','ظَٰلِمِينَ','ظَٰلِمِينَ',0
7,148,23,22616,'١٤٨','١٤٨','۟','۝١٤٨','ﯤ','۝١٤٨','۝١٤٨','١٤٨',1
7,149,1,22617,'وَلَمَّا','وَلَمَّا','وَلَمَّا','وَلَمَّا','ﯥ','وَلَمَّا','وَلَمَّا','وَلَمَّا',0
7,149,2,22618,'سُقِطَ','سُقِطَ','سُقِطَ','سُقِطَ','ﯦ','سُقِطَ','سُقِطَ','سُقِطَ',0
7,149,3,22619,'فِىٓ','فِيْ٘','فِیْۤ','فِيْٓ','ﯧ','فِيٓ','فِيٓ','فِيٓ',0
7,149,4,22620,'أَيْدِيهِمْ','اَيْدِيْهِمْ','اَیْدِیْهِمْ','اَيْدِيْهِمْ','ﯨ','أَيْدِيهِمْ','أَيْدِيهِمْ','أَيۡدِيهِمۡ',0
7,149,5,22621,'وَرَأَوْا۟','وَرَاَوْا','وَرَاَوْا','وَرَاَوْا','ﯩ','وَرَأَوْا۟','وَرَأَوْا۟','وَرَأَوۡاْ',0
7,149,6,22622,'أَنَّهُمْ','اَنَّهُمْ','اَنَّهُمْ','اَنَّهُمْ','ﯪ','أَنَّهُمْ','أَنَّهُمْ','أَنَّهُمۡ',0
7,149,7,22623,'قَدْ','قَدْ','قَدْ','قَدْ','ﯫ','قَدْ','قَدْ','قَدۡ',0
7,149,8,22624,'ضَلُّوا۟','ضَلُّوْاﶈ','ضَلُّوْا ۙ','ضَلُّوْاۙ','ﯬ','ضَلُّوا۟','ضَلُّوا۟','ضَلُّواْ',0
7,149,9,22625,'قَالُوا۟','قَالُوْا','قَالُوْا','قَالُوْا','ﯭ','قَالُوا۟','قَالُوا۟','قَالُواْ',0
7,149,10,22626,'لَئِن','لَئِنْ','لَىِٕنْ','لَىِٕنْ','ﯮ','لَئِن','لَئِن','لَئِن',0
7,149,11,22627,'لَّمْ','لَّمْ','لَّمْ','لَّمْ','ﯯ','لَّمْ','لَّمْ','لَّمۡ',0
7,149,12,22628,'يَرْحَمْنَا','يَرْحَمْنَا','یَرْحَمْنَا','يَرْحَمْنَا','ﯰ','يَرْحَمْنَا','يَرْحَمْنَا','يَرۡحَمۡنَا',0
7,149,13,22629,'رَبُّنَا','رَبُّنَا','رَبُّنَا','رَبُّنَا','ﯱ','رَبُّنَا','رَبُّنَا','رَبُّنَا',0
7,149,14,22630,'وَيَغْفِرْ','وَيَغْفِرْ','وَیَغْفِرْ','وَيَغْفِرْ','ﯲ','وَيَغْفِرْ','وَيَغْفِرْ','وَيَغۡفِرۡ',0
7,149,15,22631,'لَنَا','لَنَا','لَنَا','لَنَا','ﯳ','لَنَا','لَنَا','لَنَا',0
7,149,16,22632,'لَنَكُونَنَّ','لَنَكُوْنَنَّ','لَنَكُوْنَنَّ','لَنَكُوْنَنَّ','ﯴ','لَنَكُونَنَّ','لَنَكُونَنَّ','لَنَكُونَنَّ',0
7,149,17,22633,'مِنَ','مِنَ','مِنَ','مِنَ','ﯵ','مِنَ','مِنَ','مِنَ',0
7,149,18,22634,'ٱلْخَـٰسِرِينَ','الْخٰسِرِيْنَ','الْخٰسِرِیْنَ','الْخٰسِرِيْنَ','ﯶ','ٱلْخَٰسِرِينَ','ٱلْخَٰسِرِينَ','ٱلۡخَٰسِرِينَ',0
7,149,19,22635,'١٤٩','١٤٩','۟','۝١٤٩','ﯷ','۝١٤٩','۝١٤٩','١٤٩',1
7,150,1,22636,'وَلَمَّا','وَلَمَّا','وَلَمَّا','وَلَمَّا','ﭑ','وَلَمَّا','وَلَمَّا','وَلَمَّا',0
7,150,2,22637,'رَجَعَ','رَجَعَ','رَجَعَ','رَجَعَ','ﭒ','رَجَعَ','رَجَعَ','رَجَعَ',0
7,150,3,22638,'مُوسَىٰٓ','مُوْسٰ٘ي','مُوْسٰۤی','مُوْسٰٓي','ﭓ','مُوسَىٰٓ','مُوسَىٰٓ','مُوسَىٰٓ',0
7,150,4,22639,'إِلَىٰ','اِلٰي','اِلٰی','اِلٰي','ﭔ','إِلَىٰ','إِلَىٰ','إِلَىٰ',0
7,150,5,22640,'قَوْمِهِۦ','قَوْمِهٖ','قَوْمِهٖ','قَوْمِهٖ','ﭕ','قَوْمِهِۦ','قَوْمِهِۦ','قَوۡمِهِۦ',0
7,150,6,22641,'غَضْبَـٰنَ','غَضْبَانَ','غَضْبَانَ','غَضْبَانَ','ﭖ','غَضْبَٰنَ','غَضْبَٰنَ','غَضۡبَٰنَ',0
7,150,7,22642,'أَسِفًۭا','اَسِفًاﶈ','اَسِفًا ۙ','اَسِفًاۙ','ﭗ','أَسِفࣰا','أَسِفࣰا','أَسِفٗا',0
7,150,8,22643,'قَالَ','قَالَ','قَالَ','قَالَ','ﭘ','قَالَ','قَالَ','قَالَ',0
7,150,9,22644,'بِئْسَمَا','بِئْسَمَا','بِئْسَمَا','بِي͏ٔ͏ْسَمَا','ﭙ','بِئْسَمَا','بِئْسَمَا','بِئۡسَمَا',0
7,150,10,22645,'خَلَفْتُمُونِى','خَلَفْتُمُوْنِيْ','خَلَفْتُمُوْنِیْ','خَلَفْتُمُوْنِيْ','ﭚ','خَلَفْتُمُونِي','خَلَفْتُمُونِي','خَلَفۡتُمُونِي',0
7,150,11,22646,'مِنۢ','مِنْۣ','مِنْ','مِنْۢ','ﭛ','مِنۢ','مِنۢ','مِنۢ',0
7,150,12,22647,'بَعْدِىٓ ۖ','بَعْدِيْﵐ','بَعْدِیْ ۚ','بَعْدِيْۚ','ﭜﭝ','بَعْدِيٓۖ','بَعْدِيٓۖ','بَعۡدِيٓۖ',0
7,150,13,22648,'أَعَجِلْتُمْ','اَعَجِلْتُمْ','اَعَجِلْتُمْ','اَعَجِلْتُمْ','ﭞ','أَعَجِلْتُمْ','أَعَجِلْتُمْ','أَعَجِلۡتُمۡ',0
7,150,14,22649,'أَمْرَ','اَمْرَ','اَمْرَ','اَمْرَ','ﭟ','أَمْرَ','أَمْرَ','أَمۡرَ',0
7,150,15,22650,'رَبِّكُمْ ۖ','رَبِّكُمْﵐ','رَبِّكُمْ ۚ','رَبِّكُمْۚ','ﭠﭡ','رَبِّكُمْۖ','رَبِّكُمْۖ','رَبِّكُمۡۖ',0
7,150,16,22651,'وَأَلْقَى','وَاَلْقَي','وَاَلْقَی','وَاَلْقَي','ﭢ','وَأَلْقَى','وَأَلْقَى','وَأَلۡقَى',0
7,150,17,22652,'ٱلْأَلْوَاحَ','الْاَلْوَاحَ','الْاَلْوَاحَ','الْاَلْوَاحَ','ﭣ','ٱلْأَلْوَاحَ','ٱلْأَلْوَاحَ','ٱلۡأَلۡوَاحَ',0
7,150,18,22653,'وَأَخَذَ','وَاَخَذَ','وَاَخَذَ','وَاَخَذَ','ﭤ','وَأَخَذَ','وَأَخَذَ','وَأَخَذَ',0
7,150,19,22654,'بِرَأْسِ','بِرَاْسِ','بِرَاْسِ','بِرَاْسِ','ﭥ','بِرَأْسِ','بِرَأْسِ','بِرَأۡسِ',0
7,150,20,22655,'أَخِيهِ','اَخِيْهِ','اَخِیْهِ','اَخِيْهِ','ﭦ','أَخِيهِ','أَخِيهِ','أَخِيهِ',0
7,150,21,22656,'يَجُرُّهُۥٓ','يَجُرُّهٗ٘','یَجُرُّهٗۤ','يَجُرُّهٗٓ','ﭧ','يَجُرُّهُۥٓ','يَجُرُّهُۥٓ','يَجُرُّهُۥٓ',0
7,150,22,22657,'إِلَيْهِ ۚ','اِلَيْهِﵧ','اِلَیْهِ ؕ','اِلَيْهِؕ','ﭨﭩ','إِلَيْهِۚ','إِلَيْهِۚ','إِلَيۡهِۚ',0
7,150,23,22658,'قَالَ','قَالَ','قَالَ','قَالَ','ﭪ','قَالَ','قَالَ','قَالَ',0
7,150,24,22659,'ٱبْنَ','ابْنَ','ابْنَ','ابْنَ','ﭫ','ٱبْنَ','ٱبْنَ','ٱبۡنَ',0
7,150,25,22660,'أُمَّ','اُمَّ','اُمَّ','اُمَّ','ﭬ','أُمَّ','أُمَّ','أُمَّ',0
7,150,26,22661,'إِنَّ','اِنَّ','اِنَّ','اِنَّ','ﭭ','إِنَّ','إِنَّ','إِنَّ',0
7,150,27,22662,'ٱلْقَوْمَ','الْقَوْمَ','الْقَوْمَ','الْقَوْمَ','ﭮ','ٱلْقَوْمَ','ٱلْقَوْمَ','ٱلۡقَوۡمَ',0
7,150,28,22663,'ٱسْتَضْعَفُونِى','اسْتَضْعَفُوْنِيْ','اسْتَضْعَفُوْنِیْ','اسْتَضْعَفُوْنِيْ','ﭯ','ٱسْتَضْعَفُونِي','ٱسْتَضْعَفُونِي','ٱسۡتَضۡعَفُونِي',0
7,150,29,22664,'وَكَادُوا۟','وَكَادُوْا','وَكَادُوْا','وَكَادُوْا','ﭰ','وَكَادُوا۟','وَكَادُوا۟','وَكَادُواْ',0
7,150,30,22665,'يَقْتُلُونَنِى','يَقْتُلُوْنَنِيْﵠ','یَقْتُلُوْنَنِیْ ۖؗ','يَقْتُلُوْنَنِيْؗۖ','ﭱ','يَقْتُلُونَنِي','يَقْتُلُونَنِي','يَقۡتُلُونَنِي',0
7,150,31,22666,'فَلَا','فَلَا','فَلَا','فَلَا','ﭲ','فَلَا','فَلَا','فَلَا',0
7,150,32,22667,'تُشْمِتْ','تُشْمِتْ','تُشْمِتْ','تُشْمِتْ','ﭳ','تُشْمِتْ','تُشْمِتْ','تُشۡمِتۡ',0
7,150,33,22668,'بِىَ','بِيَ','بِیَ','بِيَ','ﭴ','بِيَ','بِيَ','بِيَ',0
7,150,34,22669,'ٱلْأَعْدَآءَ','الْاَعْدَآءَ','الْاَعْدَآءَ','الْاَعْدَا࢜ءَ','ﭵ','ٱلْأَعْدَآءَ','ٱلْأَعْدَآءَ','ٱلۡأَعۡدَآءَ',0
7,150,35,22670,'وَلَا','وَلَا','وَلَا','وَلَا','ﭶ','وَلَا','وَلَا','وَلَا',0
7,150,36,22671,'تَجْعَلْنِى','تَجْعَلْنِيْ','تَجْعَلْنِیْ','تَجْعَلْنِيْ','ﭷ','تَجْعَلْنِي','تَجْعَلْنِي','تَجۡعَلۡنِي',0
7,150,37,22672,'مَعَ','مَعَ','مَعَ','مَعَ','ﭸ','مَعَ','مَعَ','مَعَ',0
7,150,38,22673,'ٱلْقَوْمِ','الْقَوْمِ','الْقَوْمِ','الْقَوْمِ','ﭹ','ٱلْقَوْمِ','ٱلْقَوْمِ','ٱلۡقَوۡمِ',0
7,150,39,22674,'ٱلظَّـٰلِمِينَ','الظّٰلِمِيْنَ','الظّٰلِمِیْنَ','الظّٰلِمِيْنَ','ﭺ','ٱلظَّٰلِمِينَ','ٱلظَّٰلِمِينَ','ٱلظَّٰلِمِينَ',0
7,150,40,22675,'١٥٠','١٥٠','۟','۝١٥٠','ﭻ','۝١٥٠','۝١٥٠','١٥٠',1
7,151,1,22676,'قَالَ','قَالَ','قَالَ','قَالَ','ﭼ','قَالَ','قَالَ','قَالَ',0
7,151,2,22677,'رَبِّ','رَبِّ','رَبِّ','رَبِّ','ﭽ','رَبِّ','رَبِّ','رَبِّ',0
7,151,3,22678,'ٱغْفِرْ','اغْفِرْ','اغْفِرْ','اغْفِرْ','ﭾ','ٱغْفِرْ','ٱغْفِرْ','ٱغۡفِرۡ',0
7,151,4,22679,'لِى','لِيْ','لِیْ','لِيْ','ﭿ','لِي','لِي','لِي',0
7,151,5,22680,'وَلِأَخِى','وَلِاَخِيْ','وَلِاَخِیْ','وَلِاَخِيْ','ﮀ','وَلِأَخِي','وَلِأَخِي','وَلِأَخِي',0
7,151,6,22681,'وَأَدْخِلْنَا','وَاَدْخِلْنَا','وَاَدْخِلْنَا','وَاَدْخِلْنَا','ﮁ','وَأَدْخِلْنَا','وَأَدْخِلْنَا','وَأَدۡخِلۡنَا',0
7,151,7,22682,'فِى','فِيْ','فِیْ','فِيْ','ﮂ','فِي','فِي','فِي',0
7,151,8,22683,'رَحْمَتِكَ ۖ','رَحْمَتِكَﵠ','رَحْمَتِكَ ۖؗ','رَحْمَتِكَؗۖ','ﮃﮄ','رَحْمَتِكَۖ','رَحْمَتِكَۖ','رَحۡمَتِكَۖ',0
7,151,9,22684,'وَأَنتَ','وَاَنْتَ','وَاَنْتَ','وَاَنْتَ','ﮅ','وَأَنتَ','وَأَنتَ','وَأَنتَ',0
7,151,10,22685,'أَرْحَمُ','اَرْحَمُ','اَرْحَمُ','اَرْحَمُ','ﮆ','أَرْحَمُ','أَرْحَمُ','أَرۡحَمُ',0
7,151,11,22686,'ٱلرَّٰحِمِينَ','الرّٰحِمِيْنَ','الرّٰحِمِیْنَ','الرّٰحِمِيْنَ','ﮇ','ٱلرَّٰحِمِينَ','ٱلرَّٰحِمِينَ','ٱلرَّٰحِمِينَ',0
7,151,12,22687,'١٥١','١٥١ﶒ','۟۠','۝١٥١ࣖ','ﮈ','۝١٥١','۝١٥١','١٥١',1
7,152,1,22688,'إِنَّ','اِنَّ','اِنَّ','اِنَّ','ﮉ','إِنَّ','إِنَّ','إِنَّ',0
7,152,2,22689,'ٱلَّذِينَ','الَّذِيْنَ','الَّذِیْنَ','الَّذِيْنَ','ﮊ','ٱلَّذِينَ','ٱلَّذِينَ','ٱلَّذِينَ',0
7,152,3,22690,'ٱتَّخَذُوا۟','اتَّخَذُوا','اتَّخَذُوا','اتَّخَذُوا','ﮋ','ٱتَّخَذُوا۟','ٱتَّخَذُوا۟','ٱتَّخَذُواْ',0
7,152,4,22691,'ٱلْعِجْلَ','الْعِجْلَ','الْعِجْلَ','الْعِجْلَ','ﮌ','ٱلْعِجْلَ','ٱلْعِجْلَ','ٱلۡعِجۡلَ',0
7,152,5,22692,'سَيَنَالُهُمْ','سَيَنَالُهُمْ','سَیَنَالُهُمْ','سَيَنَالُهُمْ','ﮍ','سَيَنَالُهُمْ','سَيَنَالُهُمْ','سَيَنَالُهُمۡ',0
7,152,6,22693,'غَضَبٌۭ','غَضَبٌ','غَضَبٌ','غَضَبٌ','ﮎ','غَضَبࣱ','غَضَبࣱ','غَضَبٞ',0
7,152,7,22694,'مِّن','مِّنْ','مِّنْ','مِّنْ','ﮏ','مِّن','مِّن','مِّن',0
7,152,8,22695,'رَّبِّهِمْ','رَّبِّهِمْ','رَّبِّهِمْ','رَّبِّهِمْ','ﮐ','رَّبِّهِمْ','رَّبِّهِمْ','رَّبِّهِمۡ',0
7,152,9,22696,'وَذِلَّةٌۭ','وَذِلَّةٌ','وَذِلَّةٌ','وَذِلَّةٌ','ﮑ','وَذِلَّةࣱ','وَذِلَّةࣱ','وَذِلَّةٞ',0
7,152,10,22697,'فِى','فِي','فِی','فِي','ﮒ','فِي','فِي','فِي',0
7,152,11,22698,'ٱلْحَيَوٰةِ','الْحَيٰوةِ','الْحَیٰوةِ','الْحَيٰوةِ','ﮓ','ٱلْحَيَوٰةِ','ٱلْحَيَوٰةِ','ٱلۡحَيَوٰةِ',0
7,152,12,22699,'ٱلدُّنْيَا ۚ','الدُّنْيَاﵧ','الدُّنْیَا ؕ','الدُّنْيَاؕ','ﮔﮕ','ٱلدُّنْيَاۚ','ٱلدُّنْيَاۚ','ٱلدُّنۡيَاۚ',0
7,152,13,22700,'وَكَذَٰلِكَ','وَكَذٰلِكَ','وَكَذٰلِكَ','وَكَذٰلِكَ','ﮖ','وَكَذَٰلِكَ','وَكَذَٰلِكَ','وَكَذَٰلِكَ',0
7,152,14,22701,'نَجْزِى','نَجْزِي','نَجْزِی','نَجْزِي','ﮗ','نَجْزِي','نَجْزِي','نَجۡزِي',0
7,152,15,22702,'ٱلْمُفْتَرِينَ','الْمُفْتَرِيْنَ','الْمُفْتَرِیْنَ','الْمُفْتَرِيْنَ','ﮘ','ٱلْمُفْتَرِينَ','ٱلْمُفْتَرِينَ','ٱلۡمُفۡتَرِينَ',0
7,152,16,22703,'١٥٢','١٥٢','۟','۝١٥٢','ﮙ','۝١٥٢','۝١٥٢','١٥٢',1
7,153,1,22704,'وَٱلَّذِينَ','وَالَّذِيْنَ','وَالَّذِیْنَ','وَالَّذِيْنَ','ﮚ','وَٱلَّذِينَ','وَٱلَّذِينَ','وَٱلَّذِينَ',0
7,153,2,22705,'عَمِلُوا۟','عَمِلُوا','عَمِلُوا','عَمِلُوا','ﮛ','عَمِلُوا۟','عَمِلُوا۟','عَمِلُواْ',0
7,153,3,22706,'ٱلسَّيِّـَٔاتِ','السَّيِّاٰتِ','السَّیِّاٰتِ','السَّيِّاٰتِ','ﮜ','ٱلسَّيِّـَٔاتِ','ٱلسَّيِّـَٔاتِ','ٱلسَّيِّـَٔاتِ',0
7,153,4,22707,'ثُمَّ','ثُمَّ','ثُمَّ','ثُمَّ','ﮝ','ثُمَّ','ثُمَّ','ثُمَّ',0
7,153,5,22708,'تَابُوا۟','تَابُوْا','تَابُوْا','تَابُوْا','ﮞ','تَابُوا۟','تَابُوا۟','تَابُواْ',0
7,153,6,22709,'مِنۢ','مِنْۣ','مِنْ','مِنْۢ','ﮟ','مِنۢ','مِنۢ','مِنۢ',0
7,153,7,22710,'بَعْدِهَا','بَعْدِهَا','بَعْدِهَا','بَعْدِهَا','ﮠ','بَعْدِهَا','بَعْدِهَا','بَعۡدِهَا',0
7,153,8,22711,'وَءَامَنُوٓا۟','وَاٰمَنُوْ٘اﵟ','وَاٰمَنُوْۤا ؗ','وَاٰمَنُوْٓاؗ','ﮡ','وَءَامَنُوٓا۟','وَءَامَنُوٓا۟','وَءَامَنُوٓاْ',0
7,153,9,22712,'إِنَّ','اِنَّ','اِنَّ','اِنَّ','ﮢ','إِنَّ','إِنَّ','إِنَّ',0
7,153,10,22713,'رَبَّكَ','رَبَّكَ','رَبَّكَ','رَبَّكَ','ﮣ','رَبَّكَ','رَبَّكَ','رَبَّكَ',0
7,153,11,22714,'مِنۢ','مِنْۣ','مِنْ','مِنْۢ','ﮤ','مِنۢ','مِنۢ','مِنۢ',0
7,153,12,22715,'بَعْدِهَا','بَعْدِهَا','بَعْدِهَا','بَعْدِهَا','ﮥ','بَعْدِهَا','بَعْدِهَا','بَعۡدِهَا',0
7,153,13,22716,'لَغَفُورٌۭ','لَغَفُوْرٌ','لَغَفُوْرٌ','لَغَفُوْرٌ','ﮦ','لَغَفُورࣱ','لَغَفُورࣱ','لَغَفُورٞ',0
7,153,14,22717,'رَّحِيمٌۭ','رَّحِيْمٌ','رَّحِیْمٌ','رَّحِيْمٌ','ﮧ','رَّحِيمࣱ','رَّحِيمࣱ','رَّحِيمٞ',0
7,153,15,22718,'١٥٣','١٥٣','۟','۝١٥٣','ﮨ','۝١٥٣','۝١٥٣','١٥٣',1
7,154,1,22719,'وَلَمَّا','وَلَمَّا','وَلَمَّا','وَلَمَّا','ﮩ','وَلَمَّا','وَلَمَّا','وَلَمَّا',0
7,154,2,22720,'سَكَتَ','سَكَتَ','سَكَتَ','سَكَتَ','ﮪ','سَكَتَ','سَكَتَ','سَكَتَ',0
7,154,3,22721,'عَن','عَنْ','عَنْ','عَنْ','ﮫ','عَن','عَن','عَن',0
7,154,4,22722,'مُّوسَى','مُّوْسَي','مُّوْسَی','مُّوْسَي','ﮬ','مُّوسَى','مُّوسَى','مُّوسَى',0
